2019-11-06 10:34:05.953	{5893; 163.913}
2019-11-06 10:34:06.016	{5893; 163.6533}
2019-11-06 10:34:06.141	{5904; 163.6533}
2019-11-06 10:34:06.141	{5904; 163.576}
2019-11-06 10:34:06.203	{5904; 163.6235}
2019-11-06 10:34:06.328	{5904; 163.7861}
2019-11-06 10:34:06.453	{5904; 163.9605}
2019-11-06 10:34:06.516	{5904; 164.116}
2019-11-06 10:34:06.641	{5904; 164.1961}
2019-11-06 10:34:06.703	{5904; 164.2073}
2019-11-06 10:34:06.844	{5904; 164.1499}
2019-11-06 10:34:06.953	{5904; 164.0794}
2019-11-06 10:34:07.016	{5919; 164.0794}
2019-11-06 10:34:07.016	{5919; 163.9896}
2019-11-06 10:34:07.141	{5932; 163.9896}
2019-11-06 10:34:07.141	{5932; 163.9182}
2019-11-06 10:34:07.203	{5952; 163.9182}
2019-11-06 10:34:07.203	{5952; 163.8958}
2019-11-06 10:34:07.328	{5976; 163.8958}
2019-11-06 10:34:07.328	{5976; 163.9957}
2019-11-06 10:34:07.453	{6005; 163.9957}
2019-11-06 10:34:07.453	{6005; 164.1644}
2019-11-06 10:34:07.516	{6036; 164.1644}
2019-11-06 10:34:07.516	{6036; 164.4524}
2019-11-06 10:34:07.641	{6067; 164.4524}
2019-11-06 10:34:07.641	{6067; 164.8476}
2019-11-06 10:34:07.703	{6097; 164.8476}
2019-11-06 10:34:07.703	{6097; 165.2691}
2019-11-06 10:34:07.828	{6125; 165.2691}
2019-11-06 10:34:07.828	{6125; 165.7118}
2019-11-06 10:34:07.953	{6175; 165.7118}
2019-11-06 10:34:07.953	{6175; 166.1515}
2019-11-06 10:34:08.016	{6175; 166.5397}
2019-11-06 10:34:08.141	{6211; 166.5397}
2019-11-06 10:34:08.141	{6211; 166.8986}
2019-11-06 10:34:08.203	{6211; 167.2458}
2019-11-06 10:34:08.328	{6223; 167.2458}
2019-11-06 10:34:08.328	{6223; 167.6351}
2019-11-06 10:34:08.453	{6223; 168.0611}
